inventory_id,film_id,store_id,last_update
1950,424,2,2022-02-15 18:09:17+08
1951,425,2,2022-02-15 18:09:17+08
1952,425,2,2022-02-15 18:09:17+08
1953,426,2,2022-02-15 18:09:17+08
1954,426,2,2022-02-15 18:09:17+08
1955,426,2,2022-02-15 18:09:17+08
1956,427,1,2022-02-15 18:09:17+08
1957,427,1,2022-02-15 18:09:17+08
1958,427,1,2022-02-15 18:09:17+08
1959,427,1,2022-02-15 18:09:17+08
1960,428,1,2022-02-15 18:09:17+08
1961,428,1,2022-02-15 18:09:17+08
1962,428,1,2022-02-15 18:09:17+08
1963,428,1,2022-02-15 18:09:17+08
1964,428,2,2022-02-15 18:09:17+08
1965,428,2,2022-02-15 18:09:17+08
1966,429,1,2022-02-15 18:09:17+08
1967,429,1,2022-02-15 18:09:17+08
1968,429,2,2022-02-15 18:09:17+08
1969,429,2,2022-02-15 18:09:17+08
1970,429,2,2022-02-15 18:09:17+08
1971,429,2,2022-02-15 18:09:17+08
1972,430,2,2022-02-15 18:09:17+08
1973,430,2,2022-02-15 18:09:17+08
1974,430,2,2022-02-15 18:09:17+08
1975,430,2,2022-02-15 18:09:17+08
1976,431,2,2022-02-15 18:09:17+08
1977,431,2,2022-02-15 18:09:17+08
1978,431,2,2022-02-15 18:09:17+08
1979,432,1,2022-02-15 18:09:17+08
1980,432,1,2022-02-15 18:09:17+08
1981,432,1,2022-02-15 18:09:17+08
1982,432,2,2022-02-15 18:09:17+08
1983,432,2,2022-02-15 18:09:17+08
1984,433,1,2022-02-15 18:09:17+08
1985,433,1,2022-02-15 18:09:17+08
1986,433,1,2022-02-15 18:09:17+08
1987,433,1,2022-02-15 18:09:17+08
1988,433,2,2022-02-15 18:09:17+08
1989,433,2,2022-02-15 18:09:17+08
1990,434,1,2022-02-15 18:09:17+08
1991,434,1,2022-02-15 18:09:17+08
1992,434,1,2022-02-15 18:09:17+08
1993,434,1,2022-02-15 18:09:17+08
1994,434,2,2022-02-15 18:09:17+08
1995,434,2,2022-02-15 18:09:17+08
1996,434,2,2022-02-15 18:09:17+08
1997,434,2,2022-02-15 18:09:17+08
1998,435,1,2022-02-15 18:09:17+08
1999,435,1,2022-02-15 18:09:17+08
2000,436,1,2022-02-15 18:09:17+08
2001,436,1,2022-02-15 18:09:17+08
2002,436,1,2022-02-15 18:09:17+08
2003,436,2,2022-02-15 18:09:17+08
2004,436,2,2022-02-15 18:09:17+08
2005,436,2,2022-02-15 18:09:17+08
2006,437,1,2022-02-15 18:09:17+08
2007,437,1,2022-02-15 18:09:17+08
2008,437,2,2022-02-15 18:09:17+08
2009,437,2,2022-02-15 18:09:17+08
2010,437,2,2022-02-15 18:09:17+08
2011,437,2,2022-02-15 18:09:17+08
2012,438,1,2022-02-15 18:09:17+08
2013,438,1,2022-02-15 18:09:17+08
2014,438,2,2022-02-15 18:09:17+08
2015,438,2,2022-02-15 18:09:17+08
2016,438,2,2022-02-15 18:09:17+08
2017,439,1,2022-02-15 18:09:17+08
2018,439,1,2022-02-15 18:09:17+08
2019,439,1,2022-02-15 18:09:17+08
2020,439,1,2022-02-15 18:09:17+08
2021,439,2,2022-02-15 18:09:17+08
2022,439,2,2022-02-15 18:09:17+08
2023,440,1,2022-02-15 18:09:17+08
2024,440,1,2022-02-15 18:09:17+08
2025,440,2,2022-02-15 18:09:17+08
2026,440,2,2022-02-15 18:09:17+08
2027,441,1,2022-02-15 18:09:17+08
2028,441,1,2022-02-15 18:09:17+08
2029,442,1,2022-02-15 18:09:17+08
2030,442,1,2022-02-15 18:09:17+08
2031,442,1,2022-02-15 18:09:17+08
2032,443,1,2022-02-15 18:09:17+08
2033,443,1,2022-02-15 18:09:17+08
2034,443,1,2022-02-15 18:09:17+08
2035,443,2,2022-02-15 18:09:17+08
2036,443,2,2022-02-15 18:09:17+08
2037,443,2,2022-02-15 18:09:17+08
2038,443,2,2022-02-15 18:09:17+08
2039,444,1,2022-02-15 18:09:17+08
2040,444,1,2022-02-15 18:09:17+08
2041,444,1,2022-02-15 18:09:17+08
2042,444,1,2022-02-15 18:09:17+08
2043,444,2,2022-02-15 18:09:17+08
2044,444,2,2022-02-15 18:09:17+08
2045,444,2,2022-02-15 18:09:17+08
2046,444,2,2022-02-15 18:09:17+08
2047,445,1,2022-02-15 18:09:17+08
2048,445,1,2022-02-15 18:09:17+08
2049,445,1,2022-02-15 18:09:17+08
2050,445,2,2022-02-15 18:09:17+08
2051,445,2,2022-02-15 18:09:17+08
2052,445,2,2022-02-15 18:09:17+08
2053,446,1,2022-02-15 18:09:17+08
2054,446,1,2022-02-15 18:09:17+08
2055,446,2,2022-02-15 18:09:17+08
2056,446,2,2022-02-15 18:09:17+08
2057,447,1,2022-02-15 18:09:17+08
2058,447,1,2022-02-15 18:09:17+08
2059,447,1,2022-02-15 18:09:17+08
2060,447,1,2022-02-15 18:09:17+08
2061,447,2,2022-02-15 18:09:17+08
2062,447,2,2022-02-15 18:09:17+08
2063,447,2,2022-02-15 18:09:17+08
2064,448,1,2022-02-15 18:09:17+08
2065,448,1,2022-02-15 18:09:17+08
2066,448,2,2022-02-15 18:09:17+08
2067,448,2,2022-02-15 18:09:17+08
2068,448,2,2022-02-15 18:09:17+08
2069,449,2,2022-02-15 18:09:17+08
2070,449,2,2022-02-15 18:09:17+08
2071,449,2,2022-02-15 18:09:17+08
2072,449,2,2022-02-15 18:09:17+08
2073,450,1,2022-02-15 18:09:17+08
2074,450,1,2022-02-15 18:09:17+08
2075,450,1,2022-02-15 18:09:17+08
2076,450,2,2022-02-15 18:09:17+08
2077,450,2,2022-02-15 18:09:17+08
2078,450,2,2022-02-15 18:09:17+08
2079,450,2,2022-02-15 18:09:17+08
2080,451,1,2022-02-15 18:09:17+08
2081,451,1,2022-02-15 18:09:17+08
2082,451,2,2022-02-15 18:09:17+08
2083,451,2,2022-02-15 18:09:17+08
2084,451,2,2022-02-15 18:09:17+08
2085,452,2,2022-02-15 18:09:17+08
2086,452,2,2022-02-15 18:09:17+08
2087,452,2,2022-02-15 18:09:17+08
2088,452,2,2022-02-15 18:09:17+08
2089,453,1,2022-02-15 18:09:17+08
2090,453,1,2022-02-15 18:09:17+08
2091,453,1,2022-02-15 18:09:17+08
2092,453,2,2022-02-15 18:09:17+08
2093,453,2,2022-02-15 18:09:17+08
2094,454,1,2022-02-15 18:09:17+08
2095,454,1,2022-02-15 18:09:17+08
2096,455,1,2022-02-15 18:09:17+08
2097,455,1,2022-02-15 18:09:17+08
2098,455,1,2022-02-15 18:09:17+08
2099,455,1,2022-02-15 18:09:17+08
2100,456,1,2022-02-15 18:09:17+08
2101,456,1,2022-02-15 18:09:17+08
2102,456,2,2022-02-15 18:09:17+08
2103,456,2,2022-02-15 18:09:17+08
2104,456,2,2022-02-15 18:09:17+08
2105,456,2,2022-02-15 18:09:17+08
2106,457,1,2022-02-15 18:09:17+08
2107,457,1,2022-02-15 18:09:17+08
2108,457,2,2022-02-15 18:09:17+08
2109,457,2,2022-02-15 18:09:17+08
2110,457,2,2022-02-15 18:09:17+08
2111,457,2,2022-02-15 18:09:17+08
2112,458,1,2022-02-15 18:09:17+08
2113,458,1,2022-02-15 18:09:17+08
2114,458,2,2022-02-15 18:09:17+08
2115,458,2,2022-02-15 18:09:17+08
2116,458,2,2022-02-15 18:09:17+08
2117,458,2,2022-02-15 18:09:17+08
2118,459,2,2022-02-15 18:09:17+08
2119,459,2,2022-02-15 18:09:17+08
2120,460,1,2022-02-15 18:09:17+08
2121,460,1,2022-02-15 18:09:17+08
2122,460,1,2022-02-15 18:09:17+08
2123,460,1,2022-02-15 18:09:17+08
2124,460,2,2022-02-15 18:09:17+08
2125,460,2,2022-02-15 18:09:17+08
2126,460,2,2022-02-15 18:09:17+08
2127,460,2,2022-02-15 18:09:17+08
2128,461,1,2022-02-15 18:09:17+08
2129,461,1,2022-02-15 18:09:17+08
2130,461,2,2022-02-15 18:09:17+08
2131,461,2,2022-02-15 18:09:17+08
2132,461,2,2022-02-15 18:09:17+08
2133,461,2,2022-02-15 18:09:17+08
2134,462,1,2022-02-15 18:09:17+08
2135,462,1,2022-02-15 18:09:17+08
2136,462,2,2022-02-15 18:09:17+08
2137,462,2,2022-02-15 18:09:17+08
2138,462,2,2022-02-15 18:09:17+08
2139,463,1,2022-02-15 18:09:17+08
2140,463,1,2022-02-15 18:09:17+08
2141,463,1,2022-02-15 18:09:17+08
2142,463,2,2022-02-15 18:09:17+08
2143,463,2,2022-02-15 18:09:17+08
2144,464,1,2022-02-15 18:09:17+08
2145,464,1,2022-02-15 18:09:17+08
2146,464,1,2022-02-15 18:09:17+08
2147,464,1,2022-02-15 18:09:17+08
2148,464,2,2022-02-15 18:09:17+08
2149,464,2,2022-02-15 18:09:17+08
2150,464,2,2022-02-15 18:09:17+08
2151,465,1,2022-02-15 18:09:17+08
2152,465,1,2022-02-15 18:09:17+08
2153,465,2,2022-02-15 18:09:17+08
2154,465,2,2022-02-15 18:09:17+08
2155,465,2,2022-02-15 18:09:17+08
2156,466,1,2022-02-15 18:09:17+08
2157,466,1,2022-02-15 18:09:17+08
2158,467,1,2022-02-15 18:09:17+08
2159,467,1,2022-02-15 18:09:17+08
2160,467,1,2022-02-15 18:09:17+08
2161,467,1,2022-02-15 18:09:17+08
2162,467,2,2022-02-15 18:09:17+08
2163,467,2,2022-02-15 18:09:17+08
2164,467,2,2022-02-15 18:09:17+08
2165,468,1,2022-02-15 18:09:17+08
2166,468,1,2022-02-15 18:09:17+08
2167,468,1,2022-02-15 18:09:17+08
2168,468,1,2022-02-15 18:09:17+08
2169,468,2,2022-02-15 18:09:17+08
2170,468,2,2022-02-15 18:09:17+08
2171,468,2,2022-02-15 18:09:17+08
2172,468,2,2022-02-15 18:09:17+08
2173,469,2,2022-02-15 18:09:17+08
2174,469,2,2022-02-15 18:09:17+08
2175,469,2,2022-02-15 18:09:17+08
2176,470,1,2022-02-15 18:09:17+08
2177,470,1,2022-02-15 18:09:17+08
2178,471,1,2022-02-15 18:09:17+08
2179,471,1,2022-02-15 18:09:17+08
2180,471,1,2022-02-15 18:09:17+08
2181,471,2,2022-02-15 18:09:17+08
2182,471,2,2022-02-15 18:09:17+08
2183,471,2,2022-02-15 18:09:17+08
2184,471,2,2022-02-15 18:09:17+08
2185,472,2,2022-02-15 18:09:17+08
2186,472,2,2022-02-15 18:09:17+08
2187,473,1,2022-02-15 18:09:17+08
2188,473,1,2022-02-15 18:09:17+08
2189,473,2,2022-02-15 18:09:17+08
2190,473,2,2022-02-15 18:09:17+08
2191,473,2,2022-02-15 18:09:17+08
2192,474,2,2022-02-15 18:09:17+08
2193,474,2,2022-02-15 18:09:17+08
2194,474,2,2022-02-15 18:09:17+08
2195,474,2,2022-02-15 18:09:17+08
2196,475,2,2022-02-15 18:09:17+08
2197,475,2,2022-02-15 18:09:17+08
2198,476,1,2022-02-15 18:09:17+08
2199,476,1,2022-02-15 18:09:17+08
2200,476,1,2022-02-15 18:09:17+08
2201,476,2,2022-02-15 18:09:17+08
2202,476,2,2022-02-15 18:09:17+08
2203,476,2,2022-02-15 18:09:17+08
2204,476,2,2022-02-15 18:09:17+08
2205,477,2,2022-02-15 18:09:17+08
2206,477,2,2022-02-15 18:09:17+08
2207,477,2,2022-02-15 18:09:17+08
2208,478,1,2022-02-15 18:09:17+08
2209,478,1,2022-02-15 18:09:17+08
2210,478,2,2022-02-15 18:09:17+08
2211,478,2,2022-02-15 18:09:17+08
2212,478,2,2022-02-15 18:09:17+08
2213,479,1,2022-02-15 18:09:17+08
2214,479,1,2022-02-15 18:09:17+08
2215,479,2,2022-02-15 18:09:17+08
2216,479,2,2022-02-15 18:09:17+08
2217,479,2,2022-02-15 18:09:17+08
2218,480,1,2022-02-15 18:09:17+08
2219,480,1,2022-02-15 18:09:17+08
2220,480,2,2022-02-15 18:09:17+08
2221,480,2,2022-02-15 18:09:17+08
2222,481,1,2022-02-15 18:09:17+08
2223,481,1,2022-02-15 18:09:17+08
2224,481,1,2022-02-15 18:09:17+08
2225,481,2,2022-02-15 18:09:17+08
2226,481,2,2022-02-15 18:09:17+08
2227,481,2,2022-02-15 18:09:17+08
2228,482,1,2022-02-15 18:09:17+08
2229,482,1,2022-02-15 18:09:17+08
2230,482,1,2022-02-15 18:09:17+08
2231,483,1,2022-02-15 18:09:17+08
2232,483,1,2022-02-15 18:09:17+08
2233,483,1,2022-02-15 18:09:17+08
2234,483,2,2022-02-15 18:09:17+08
2235,483,2,2022-02-15 18:09:17+08
2236,484,1,2022-02-15 18:09:17+08
2237,484,1,2022-02-15 18:09:17+08
2238,484,1,2022-02-15 18:09:17+08
2239,484,1,2022-02-15 18:09:17+08
2240,484,2,2022-02-15 18:09:17+08
2241,484,2,2022-02-15 18:09:17+08
2242,484,2,2022-02-15 18:09:17+08
2243,485,2,2022-02-15 18:09:17+08
2244,485,2,2022-02-15 18:09:17+08
2245,485,2,2022-02-15 18:09:17+08
2246,486,1,2022-02-15 18:09:17+08
2247,486,1,2022-02-15 18:09:17+08
2248,486,1,2022-02-15 18:09:17+08
2249,486,1,2022-02-15 18:09:17+08
2250,486,2,2022-02-15 18:09:17+08
2251,486,2,2022-02-15 18:09:17+08
2252,487,2,2022-02-15 18:09:17+08
2253,487,2,2022-02-15 18:09:17+08
2254,487,2,2022-02-15 18:09:17+08
2255,488,1,2022-02-15 18:09:17+08
2256,488,1,2022-02-15 18:09:17+08
2257,488,2,2022-02-15 18:09:17+08
2258,488,2,2022-02-15 18:09:17+08
2259,488,2,2022-02-15 18:09:17+08
2260,489,1,2022-02-15 18:09:17+08
2261,489,1,2022-02-15 18:09:17+08
2262,489,1,2022-02-15 18:09:17+08
2263,489,1,2022-02-15 18:09:17+08
2264,489,2,2022-02-15 18:09:17+08
2265,489,2,2022-02-15 18:09:17+08
2266,489,2,2022-02-15 18:09:17+08
2267,489,2,2022-02-15 18:09:17+08
2268,490,1,2022-02-15 18:09:17+08
2269,490,1,2022-02-15 18:09:17+08
2270,491,1,2022-02-15 18:09:17+08
2271,491,1,2022-02-15 18:09:17+08
2272,491,2,2022-02-15 18:09:17+08
2273,491,2,2022-02-15 18:09:17+08
2274,491,2,2022-02-15 18:09:17+08
2275,491,2,2022-02-15 18:09:17+08
2276,492,1,2022-02-15 18:09:17+08
2277,492,1,2022-02-15 18:09:17+08
2278,493,2,2022-02-15 18:09:17+08
2279,493,2,2022-02-15 18:09:17+08
2280,493,2,2022-02-15 18:09:17+08
2281,494,1,2022-02-15 18:09:17+08
2282,494,1,2022-02-15 18:09:17+08
2283,494,1,2022-02-15 18:09:17+08
2284,494,1,2022-02-15 18:09:17+08
2285,494,2,2022-02-15 18:09:17+08
2286,494,2,2022-02-15 18:09:17+08
2287,496,1,2022-02-15 18:09:17+08
2288,496,1,2022-02-15 18:09:17+08
2289,496,2,2022-02-15 18:09:17+08
2290,496,2,2022-02-15 18:09:17+08
2291,496,2,2022-02-15 18:09:17+08
2292,498,1,2022-02-15 18:09:17+08
2293,498,1,2022-02-15 18:09:17+08
2294,499,1,2022-02-15 18:09:17+08
2295,499,1,2022-02-15 18:09:17+08
2296,500,1,2022-02-15 18:09:17+08
2297,500,1,2022-02-15 18:09:17+08
2298,500,1,2022-02-15 18:09:17+08
2299,500,1,2022-02-15 18:09:17+08
2300,500,2,2022-02-15 18:09:17+08
2301,500,2,2022-02-15 18:09:17+08
2302,500,2,2022-02-15 18:09:17+08
2303,500,2,2022-02-15 18:09:17+08
2304,501,1,2022-02-15 18:09:17+08
2305,501,1,2022-02-15 18:09:17+08
2306,501,1,2022-02-15 18:09:17+08
2307,501,2,2022-02-15 18:09:17+08
2308,501,2,2022-02-15 18:09:17+08
2309,502,1,2022-02-15 18:09:17+08
2310,502,1,2022-02-15 18:09:17+08
2311,502,1,2022-02-15 18:09:17+08
2312,502,1,2022-02-15 18:09:17+08
2313,502,2,2022-02-15 18:09:17+08
2314,502,2,2022-02-15 18:09:17+08
2315,502,2,2022-02-15 18:09:17+08
2316,503,1,2022-02-15 18:09:17+08
2317,503,1,2022-02-15 18:09:17+08
2318,503,1,2022-02-15 18:09:17+08
2319,504,1,2022-02-15 18:09:17+08
2320,504,1,2022-02-15 18:09:17+08
2321,504,1,2022-02-15 18:09:17+08
2322,504,1,2022-02-15 18:09:17+08
2323,504,2,2022-02-15 18:09:17+08
2324,504,2,2022-02-15 18:09:17+08
2325,505,2,2022-02-15 18:09:17+08
2326,505,2,2022-02-15 18:09:17+08
2327,505,2,2022-02-15 18:09:17+08
2328,505,2,2022-02-15 18:09:17+08
2329,506,1,2022-02-15 18:09:17+08
2330,506,1,2022-02-15 18:09:17+08
2331,506,1,2022-02-15 18:09:17+08
2332,506,1,2022-02-15 18:09:17+08
2333,506,2,2022-02-15 18:09:17+08
2334,506,2,2022-02-15 18:09:17+08
2335,507,2,2022-02-15 18:09:17+08
2336,507,2,2022-02-15 18:09:17+08
2337,508,2,2022-02-15 18:09:17+08
2338,508,2,2022-02-15 18:09:17+08
2339,508,2,2022-02-15 18:09:17+08
2340,509,2,2022-02-15 18:09:17+08
2341,509,2,2022-02-15 18:09:17+08
2342,509,2,2022-02-15 18:09:17+08
2343,510,1,2022-02-15 18:09:17+08
2344,510,1,2022-02-15 18:09:17+08
2345,510,1,2022-02-15 18:09:17+08
2346,510,1,2022-02-15 18:09:17+08
2347,511,1,2022-02-15 18:09:17+08
2348,511,1,2022-02-15 18:09:17+08
2349,511,2,2022-02-15 18:09:17+08
2350,511,2,2022-02-15 18:09:17+08
2351,511,2,2022-02-15 18:09:17+08
2352,512,1,2022-02-15 18:09:17+08
2353,512,1,2022-02-15 18:09:17+08
2354,512,2,2022-02-15 18:09:17+08
2355,512,2,2022-02-15 18:09:17+08
2356,512,2,2022-02-15 18:09:17+08
2357,512,2,2022-02-15 18:09:17+08
2358,513,2,2022-02-15 18:09:17+08
2359,513,2,2022-02-15 18:09:17+08
2360,514,1,2022-02-15 18:09:17+08
2361,514,1,2022-02-15 18:09:17+08
2362,514,2,2022-02-15 18:09:17+08
2363,514,2,2022-02-15 18:09:17+08
2364,514,2,2022-02-15 18:09:17+08
2365,514,2,2022-02-15 18:09:17+08
2366,515,2,2022-02-15 18:09:17+08
2367,515,2,2022-02-15 18:09:17+08
2368,516,2,2022-02-15 18:09:17+08
2369,516,2,2022-02-15 18:09:17+08
2370,516,2,2022-02-15 18:09:17+08
2371,517,2,2022-02-15 18:09:17+08
2372,517,2,2022-02-15 18:09:17+08
2373,518,1,2022-02-15 18:09:17+08
2374,518,1,2022-02-15 18:09:17+08
2375,518,2,2022-02-15 18:09:17+08
2376,518,2,2022-02-15 18:09:17+08
2377,518,2,2022-02-15 18:09:17+08
2378,518,2,2022-02-15 18:09:17+08
2379,519,2,2022-02-15 18:09:17+08
2380,519,2,2022-02-15 18:09:17+08
2381,519,2,2022-02-15 18:09:17+08
2382,519,2,2022-02-15 18:09:17+08
2383,520,1,2022-02-15 18:09:17+08
2384,520,1,2022-02-15 18:09:17+08
2385,521,1,2022-02-15 18:09:17+08
2386,521,1,2022-02-15 18:09:17+08
2387,521,1,2022-02-15 18:09:17+08
2388,521,1,2022-02-15 18:09:17+08
2389,521,2,2022-02-15 18:09:17+08
2390,521,2,2022-02-15 18:09:17+08
2391,521,2,2022-02-15 18:09:17+08
2392,522,2,2022-02-15 18:09:17+08
2393,522,2,2022-02-15 18:09:17+08
2394,523,1,2022-02-15 18:09:17+08
2395,523,1,2022-02-15 18:09:17+08
2396,524,1,2022-02-15 18:09:17+08
2397,524,1,2022-02-15 18:09:17+08
2398,524,2,2022-02-15 18:09:17+08
2399,524,2,2022-02-15 18:09:17+08
2400,524,2,2022-02-15 18:09:17+08
2401,524,2,2022-02-15 18:09:17+08
2402,525,1,2022-02-15 18:09:17+08
2403,525,1,2022-02-15 18:09:17+08
2404,525,1,2022-02-15 18:09:17+08
2405,525,1,2022-02-15 18:09:17+08
2406,525,2,2022-02-15 18:09:17+08
2407,525,2,2022-02-15 18:09:17+08
2408,525,2,2022-02-15 18:09:17+08
2409,525,2,2022-02-15 18:09:17+08
2410,526,2,2022-02-15 18:09:17+08
2411,526,2,2022-02-15 18:09:17+08
2412,526,2,2022-02-15 18:09:17+08
2413,526,2,2022-02-15 18:09:17+08
2414,527,1,2022-02-15 18:09:17+08
2415,527,1,2022-02-15 18:09:17+08
2416,527,2,2022-02-15 18:09:17+08
2417,527,2,2022-02-15 18:09:17+08
2418,527,2,2022-02-15 18:09:17+08
2419,527,2,2022-02-15 18:09:17+08
2420,528,1,2022-02-15 18:09:17+08
2421,528,1,2022-02-15 18:09:17+08
2422,528,1,2022-02-15 18:09:17+08
2423,529,1,2022-02-15 18:09:17+08
2424,529,1,2022-02-15 18:09:17+08
2425,529,1,2022-02-15 18:09:17+08
2426,529,1,2022-02-15 18:09:17+08
2427,530,1,2022-02-15 18:09:17+08
2428,530,1,2022-02-15 18:09:17+08
2429,530,1,2022-02-15 18:09:17+08
2430,531,1,2022-02-15 18:09:17+08
2431,531,1,2022-02-15 18:09:17+08
2432,531,1,2022-02-15 18:09:17+08
2433,531,1,2022-02-15 18:09:17+08
2434,531,2,2022-02-15 18:09:17+08
2435,531,2,2022-02-15 18:09:17+08
2436,531,2,2022-02-15 18:09:17+08
2437,531,2,2022-02-15 18:09:17+08
2438,532,2,2022-02-15 18:09:17+08
2439,532,2,2022-02-15 18:09:17+08
2440,532,2,2022-02-15 18:09:17+08
2441,532,2,2022-02-15 18:09:17+08
2442,533,1,2022-02-15 18:09:17+08
2443,533,1,2022-02-15 18:09:17+08
2444,533,1,2022-02-15 18:09:17+08
2445,534,1,2022-02-15 18:09:17+08
2446,534,1,2022-02-15 18:09:17+08
2447,534,2,2022-02-15 18:09:17+08
2448,534,2,2022-02-15 18:09:17+08
2449,534,2,2022-02-15 18:09:17+08
2450,535,1,2022-02-15 18:09:17+08
2451,535,1,2022-02-15 18:09:17+08
2452,535,1,2022-02-15 18:09:17+08
2453,535,1,2022-02-15 18:09:17+08
2454,536,1,2022-02-15 18:09:17+08
2455,536,1,2022-02-15 18:09:17+08
2456,536,1,2022-02-15 18:09:17+08
2457,536,2,2022-02-15 18:09:17+08
2458,536,2,2022-02-15 18:09:17+08
2459,537,2,2022-02-15 18:09:17+08
2460,537,2,2022-02-15 18:09:17+08
2461,537,2,2022-02-15 18:09:17+08
2462,538,2,2022-02-15 18:09:17+08
2463,538,2,2022-02-15 18:09:17+08
2464,538,2,2022-02-15 18:09:17+08
2465,539,1,2022-02-15 18:09:17+08
2466,539,1,2022-02-15 18:09:17+08
2467,540,1,2022-02-15 18:09:17+08
2468,540,1,2022-02-15 18:09:17+08
2469,540,1,2022-02-15 18:09:17+08
2470,541,2,2022-02-15 18:09:17+08
2471,541,2,2022-02-15 18:09:17+08
2472,542,1,2022-02-15 18:09:17+08
2473,542,1,2022-02-15 18:09:17+08
2474,542,1,2022-02-15 18:09:17+08
2475,542,1,2022-02-15 18:09:17+08
2476,542,2,2022-02-15 18:09:17+08
2477,542,2,2022-02-15 18:09:17+08
2478,543,1,2022-02-15 18:09:17+08
2479,543,1,2022-02-15 18:09:17+08
2480,544,1,2022-02-15 18:09:17+08
2481,544,1,2022-02-15 18:09:17+08
2482,544,2,2022-02-15 18:09:17+08
2483,544,2,2022-02-15 18:09:17+08
2484,545,1,2022-02-15 18:09:17+08
2485,545,1,2022-02-15 18:09:17+08
2486,545,1,2022-02-15 18:09:17+08
2487,545,1,2022-02-15 18:09:17+08
2488,545,2,2022-02-15 18:09:17+08
2489,545,2,2022-02-15 18:09:17+08
2490,546,2,2022-02-15 18:09:17+08
2491,546,2,2022-02-15 18:09:17+08
2492,546,2,2022-02-15 18:09:17+08
2493,546,2,2022-02-15 18:09:17+08
2494,547,2,2022-02-15 18:09:17+08
2495,547,2,2022-02-15 18:09:17+08
2496,548,1,2022-02-15 18:09:17+08
2497,548,1,2022-02-15 18:09:17+08
2498,549,1,2022-02-15 18:09:17+08
2499,549,1,2022-02-15 18:09:17+08
2500,549,2,2022-02-15 18:09:17+08
2501,549,2,2022-02-15 18:09:17+08
2502,550,1,2022-02-15 18:09:17+08
2503,550,1,2022-02-15 18:09:17+08
2504,550,1,2022-02-15 18:09:17+08
2505,551,1,2022-02-15 18:09:17+08
2506,551,1,2022-02-15 18:09:17+08
2507,551,1,2022-02-15 18:09:17+08
2508,551,2,2022-02-15 18:09:17+08
2509,551,2,2022-02-15 18:09:17+08
2510,551,2,2022-02-15 18:09:17+08
2511,552,2,2022-02-15 18:09:17+08
2512,552,2,2022-02-15 18:09:17+08
2513,552,2,2022-02-15 18:09:17+08
2514,552,2,2022-02-15 18:09:17+08
2515,553,2,2022-02-15 18:09:17+08
2516,553,2,2022-02-15 18:09:17+08
2517,553,2,2022-02-15 18:09:17+08
2518,554,1,2022-02-15 18:09:17+08
2519,554,1,2022-02-15 18:09:17+08
2520,554,1,2022-02-15 18:09:17+08
2521,554,1,2022-02-15 18:09:17+08
2522,554,2,2022-02-15 18:09:17+08
2523,554,2,2022-02-15 18:09:17+08
2524,554,2,2022-02-15 18:09:17+08
2525,555,1,2022-02-15 18:09:17+08
2526,555,1,2022-02-15 18:09:17+08
2527,555,1,2022-02-15 18:09:17+08
2528,555,2,2022-02-15 18:09:17+08
2529,555,2,2022-02-15 18:09:17+08
2530,555,2,2022-02-15 18:09:17+08
2531,555,2,2022-02-15 18:09:17+08
2532,556,1,2022-02-15 18:09:17+08
2533,556,1,2022-02-15 18:09:17+08
2534,556,1,2022-02-15 18:09:17+08
2535,556,2,2022-02-15 18:09:17+08
2536,556,2,2022-02-15 18:09:17+08
2537,556,2,2022-02-15 18:09:17+08
2538,556,2,2022-02-15 18:09:17+08
2539,557,1,2022-02-15 18:09:17+08
2540,557,1,2022-02-15 18:09:17+08
2541,557,2,2022-02-15 18:09:17+08
2542,557,2,2022-02-15 18:09:17+08
2543,557,2,2022-02-15 18:09:17+08
2544,558,2,2022-02-15 18:09:17+08
2545,558,2,2022-02-15 18:09:17+08
2546,559,1,2022-02-15 18:09:17+08
2547,559,1,2022-02-15 18:09:17+08
2548,559,1,2022-02-15 18:09:17+08
2549,559,1,2022-02-15 18:09:17+08
2550,559,2,2022-02-15 18:09:17+08
2551,559,2,2022-02-15 18:09:17+08
2552,559,2,2022-02-15 18:09:17+08
2553,559,2,2022-02-15 18:09:17+08
2554,560,1,2022-02-15 18:09:17+08
2555,560,1,2022-02-15 18:09:17+08
2556,560,1,2022-02-15 18:09:17+08
2557,560,2,2022-02-15 18:09:17+08
2558,560,2,2022-02-15 18:09:17+08
2559,561,1,2022-02-15 18:09:17+08
2560,561,1,2022-02-15 18:09:17+08
2561,561,1,2022-02-15 18:09:17+08
2562,561,1,2022-02-15 18:09:17+08
2563,562,1,2022-02-15 18:09:17+08
2564,562,1,2022-02-15 18:09:17+08
2565,562,1,2022-02-15 18:09:17+08
2566,562,1,2022-02-15 18:09:17+08
2567,562,2,2022-02-15 18:09:17+08
2568,562,2,2022-02-15 18:09:17+08
2569,563,1,2022-02-15 18:09:17+08
2570,563,1,2022-02-15 18:09:17+08
2571,563,1,2022-02-15 18:09:17+08
2572,563,1,2022-02-15 18:09:17+08
2573,563,2,2022-02-15 18:09:17+08
2574,563,2,2022-02-15 18:09:17+08
2575,563,2,2022-02-15 18:09:17+08
2576,564,2,2022-02-15 18:09:17+08
2577,564,2,2022-02-15 18:09:17+08
2578,564,2,2022-02-15 18:09:17+08
2579,565,1,2022-02-15 18:09:17+08
2580,565,1,2022-02-15 18:09:17+08
2581,566,1,2022-02-15 18:09:17+08
2582,566,1,2022-02-15 18:09:17+08
2583,567,1,2022-02-15 18:09:17+08
2584,567,1,2022-02-15 18:09:17+08
