rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
14214,2022-08-21 11:30:49+08,4510,198,2022-08-26 11:42:49+08,1,2022-02-16 10:30:53+08
14215,2022-08-21 11:34:11+08,35,54,2022-08-27 17:30:11+08,2,2022-02-16 10:30:53+08
14216,2022-02-14 23:16:03+08,3763,186,,1,2022-02-16 10:30:53+08
14217,2022-08-21 11:37:56+08,2847,66,2022-08-26 10:55:56+08,2,2022-02-16 10:30:53+08
14218,2022-08-21 11:43:59+08,4087,104,2022-08-27 17:29:59+08,1,2022-02-16 10:30:53+08
14219,2022-02-14 23:16:03+08,3718,334,,2,2022-02-16 10:30:53+08
14220,2022-02-14 23:16:03+08,2618,162,,1,2022-02-16 10:30:53+08
14221,2022-08-21 11:49:41+08,3824,51,2022-08-30 06:52:41+08,1,2022-02-16 10:30:53+08
14222,2022-08-21 11:49:48+08,714,7,2022-08-25 12:34:48+08,2,2022-02-16 10:30:53+08
14223,2022-08-21 11:51:51+08,514,392,2022-08-29 07:37:51+08,1,2022-02-16 10:30:53+08
14224,2022-08-21 11:53:08+08,3634,323,2022-08-27 11:12:08+08,2,2022-02-16 10:30:53+08
14225,2022-08-21 11:53:37+08,984,4,2022-08-26 06:39:37+08,2,2022-02-16 10:30:53+08
14226,2022-08-21 11:55:37+08,1793,316,2022-08-24 11:32:37+08,1,2022-02-16 10:30:53+08
14227,2022-08-21 11:56:31+08,4102,277,2022-08-22 12:04:31+08,2,2022-02-16 10:30:53+08
14228,2022-08-21 11:57:08+08,2016,71,2022-08-25 07:06:08+08,2,2022-02-16 10:30:53+08
14229,2022-08-21 11:57:15+08,4479,186,2022-08-26 17:00:15+08,1,2022-02-16 10:30:53+08
14230,2022-08-21 11:57:29+08,844,584,2022-08-27 15:14:29+08,2,2022-02-16 10:30:53+08
14231,2022-08-21 12:04:34+08,1244,307,2022-08-23 11:58:34+08,1,2022-02-16 10:30:53+08
14232,2022-08-21 12:07:02+08,2710,176,2022-08-29 13:57:02+08,1,2022-02-16 10:30:53+08
14233,2022-08-21 12:07:08+08,2943,599,2022-08-28 10:20:08+08,1,2022-02-16 10:30:53+08
14234,2022-08-21 12:07:12+08,1439,271,2022-08-23 13:44:12+08,2,2022-02-16 10:30:53+08
14235,2022-08-21 12:08:42+08,125,558,2022-08-30 06:36:42+08,1,2022-02-16 10:30:53+08
14236,2022-08-21 12:13:16+08,172,25,2022-08-26 11:03:16+08,2,2022-02-16 10:30:53+08
14237,2022-08-21 12:15:00+08,3284,410,2022-08-25 17:06:00+08,1,2022-02-16 10:30:53+08
14238,2022-08-21 12:16:40+08,3148,192,2022-08-30 09:13:40+08,2,2022-02-16 10:30:53+08
14239,2022-08-21 12:18:57+08,1559,416,2022-08-22 07:12:57+08,2,2022-02-16 10:30:53+08
14240,2022-08-21 12:19:39+08,3294,12,2022-08-23 06:25:39+08,2,2022-02-16 10:30:53+08
14241,2022-08-21 12:24:55+08,2547,291,2022-08-30 10:33:55+08,1,2022-02-16 10:30:53+08
14242,2022-08-21 12:25:59+08,1588,68,2022-08-27 14:22:59+08,1,2022-02-16 10:30:53+08
14243,2022-02-14 23:16:03+08,1489,264,,1,2022-02-16 10:30:53+08
14244,2022-08-21 12:29:55+08,1150,43,2022-08-24 08:06:55+08,1,2022-02-16 10:30:53+08
14245,2022-08-21 12:30:54+08,975,354,2022-08-26 14:02:54+08,1,2022-02-16 10:30:53+08
14246,2022-08-21 12:34:09+08,3499,120,2022-08-26 13:12:09+08,1,2022-02-16 10:30:53+08
14247,2022-08-21 12:35:17+08,267,302,2022-08-26 10:22:17+08,1,2022-02-16 10:30:53+08
14248,2022-08-21 12:35:57+08,725,293,2022-08-28 12:53:57+08,2,2022-02-16 10:30:53+08
14249,2022-08-21 12:38:05+08,695,268,2022-08-28 16:07:05+08,2,2022-02-16 10:30:53+08
14250,2022-08-21 12:39:35+08,3008,313,2022-08-28 17:06:35+08,2,2022-02-16 10:30:53+08
14251,2022-08-21 12:42:20+08,139,486,2022-08-26 13:20:20+08,2,2022-02-16 10:30:53+08
14252,2022-08-21 12:44:07+08,2660,13,2022-08-29 15:53:07+08,1,2022-02-16 10:30:53+08
14253,2022-08-21 12:47:52+08,4246,456,2022-08-25 11:28:52+08,1,2022-02-16 10:30:53+08
14254,2022-08-21 12:51:28+08,1549,589,2022-08-29 13:05:28+08,2,2022-02-16 10:30:53+08
14255,2022-08-21 12:51:37+08,3125,492,2022-08-29 17:00:37+08,1,2022-02-16 10:30:53+08
14256,2022-08-21 12:52:27+08,2922,331,2022-08-29 09:10:27+08,2,2022-02-16 10:30:53+08
14257,2022-08-21 12:52:57+08,3830,178,2022-08-29 10:18:57+08,2,2022-02-16 10:30:53+08
14258,2022-08-21 12:56:36+08,752,359,2022-08-26 13:14:36+08,1,2022-02-16 10:30:53+08
14259,2022-08-21 13:00:22+08,3705,583,2022-08-22 12:38:22+08,2,2022-02-16 10:30:53+08
14260,2022-08-21 13:01:08+08,2961,40,2022-08-29 16:01:08+08,2,2022-02-16 10:30:53+08
14261,2022-08-21 13:07:24+08,1426,166,2022-08-26 16:57:24+08,1,2022-02-16 10:30:53+08
14262,2022-08-21 13:08:13+08,1430,324,2022-08-30 17:55:13+08,1,2022-02-16 10:30:53+08
14263,2022-08-21 13:08:15+08,2595,533,2022-08-29 16:22:15+08,2,2022-02-16 10:30:53+08
14264,2022-08-21 13:18:22+08,3426,295,2022-08-25 15:08:22+08,1,2022-02-16 10:30:53+08
14265,2022-08-21 13:20:14+08,3116,134,2022-08-23 16:05:14+08,1,2022-02-16 10:30:53+08
14266,2022-08-21 13:20:51+08,3543,269,2022-08-23 07:44:51+08,1,2022-02-16 10:30:53+08
14267,2022-02-14 23:16:03+08,2199,527,,2,2022-02-16 10:30:53+08
14268,2022-08-21 13:21:24+08,2442,278,2022-08-23 12:39:24+08,2,2022-02-16 10:30:53+08
14269,2022-08-21 13:22:07+08,531,241,2022-08-30 07:41:07+08,2,2022-02-16 10:30:53+08
14270,2022-08-21 13:22:18+08,4083,171,2022-08-27 15:04:18+08,1,2022-02-16 10:30:53+08
14271,2022-08-21 13:23:29+08,4506,224,2022-08-27 11:49:29+08,1,2022-02-16 10:30:53+08
14272,2022-08-21 13:24:55+08,3908,243,2022-08-28 09:25:55+08,1,2022-02-16 10:30:53+08
14273,2022-08-21 13:26:48+08,2640,388,2022-08-30 17:34:48+08,1,2022-02-16 10:30:53+08
14274,2022-08-21 13:29:20+08,3183,405,2022-08-26 13:25:20+08,2,2022-02-16 10:30:53+08
14275,2022-08-21 13:30:30+08,3238,163,2022-08-25 19:28:30+08,1,2022-02-16 10:30:53+08
14276,2022-08-21 13:34:05+08,3637,318,2022-08-28 17:13:05+08,2,2022-02-16 10:30:53+08
14277,2022-08-21 13:34:41+08,2652,566,2022-08-28 17:53:41+08,2,2022-02-16 10:30:53+08
14278,2022-02-14 23:16:03+08,2334,557,,2,2022-02-16 10:30:53+08
14279,2022-08-21 13:39:08+08,3325,387,2022-08-29 18:01:08+08,2,2022-02-16 10:30:53+08
14280,2022-08-21 13:39:58+08,1561,481,2022-08-23 11:50:58+08,1,2022-02-16 10:30:53+08
14281,2022-08-21 13:40:48+08,1848,166,2022-08-26 18:42:48+08,2,2022-02-16 10:30:53+08
14282,2022-08-21 13:41:29+08,3107,450,2022-08-22 19:37:29+08,1,2022-02-16 10:30:53+08
14283,2022-08-21 13:44:14+08,3052,253,2022-08-24 08:01:14+08,1,2022-02-16 10:30:53+08
14284,2022-08-21 13:44:37+08,633,486,2022-08-28 12:03:37+08,1,2022-02-16 10:30:53+08
14285,2022-08-21 13:50:48+08,402,249,2022-08-28 18:35:48+08,1,2022-02-16 10:30:53+08
14286,2022-08-21 13:53:53+08,2377,558,2022-08-27 18:37:53+08,2,2022-02-16 10:30:53+08
14287,2022-08-21 13:53:59+08,2426,427,2022-08-25 10:10:59+08,2,2022-02-16 10:30:53+08
14288,2022-08-21 13:57:34+08,587,512,2022-08-26 18:32:34+08,1,2022-02-16 10:30:53+08
14289,2022-08-21 13:58:49+08,1185,103,2022-08-25 18:29:49+08,2,2022-02-16 10:30:53+08
14290,2022-08-21 14:02:59+08,790,366,2022-08-28 09:57:59+08,1,2022-02-16 10:30:53+08
14291,2022-08-21 14:03:05+08,3988,56,2022-08-26 19:56:05+08,2,2022-02-16 10:30:53+08
14292,2022-08-21 14:06:20+08,1959,251,2022-08-22 08:39:20+08,2,2022-02-16 10:30:53+08
14293,2022-08-21 14:06:47+08,3555,364,2022-08-22 12:07:47+08,2,2022-02-16 10:30:53+08
14294,2022-08-21 14:07:26+08,354,455,2022-08-22 09:20:26+08,2,2022-02-16 10:30:53+08
14295,2022-08-21 14:09:27+08,2187,336,2022-08-22 08:27:27+08,2,2022-02-16 10:30:53+08
14296,2022-08-21 14:13:23+08,3813,275,2022-08-26 18:14:23+08,1,2022-02-16 10:30:53+08
14297,2022-08-21 14:13:46+08,1712,566,2022-08-25 16:07:46+08,1,2022-02-16 10:30:53+08
14298,2022-08-21 14:17:10+08,4317,410,2022-08-25 17:10:10+08,1,2022-02-16 10:30:53+08
14299,2022-08-21 14:18:57+08,4028,342,2022-08-24 08:28:57+08,1,2022-02-16 10:30:53+08
14300,2022-08-21 14:19:37+08,690,382,2022-08-25 19:06:37+08,2,2022-02-16 10:30:53+08
14301,2022-08-21 14:19:48+08,283,162,2022-08-28 09:06:48+08,1,2022-02-16 10:30:53+08
14302,2022-08-21 14:19:57+08,1287,511,2022-08-28 09:59:57+08,1,2022-02-16 10:30:53+08
14303,2022-08-21 14:22:43+08,992,475,2022-08-24 18:52:43+08,1,2022-02-16 10:30:53+08
14304,2022-08-21 14:23:10+08,2650,417,2022-08-26 18:21:10+08,2,2022-02-16 10:30:53+08
14305,2022-08-21 14:29:05+08,2056,58,2022-08-27 15:18:05+08,1,2022-02-16 10:30:53+08
14306,2022-08-21 14:32:35+08,4027,453,2022-08-30 12:53:35+08,1,2022-02-16 10:30:53+08
14307,2022-08-21 14:34:52+08,2894,328,2022-08-29 16:45:52+08,1,2022-02-16 10:30:53+08
14308,2022-08-21 14:43:21+08,3478,419,2022-08-25 09:39:21+08,2,2022-02-16 10:30:53+08
14309,2022-08-21 14:44:17+08,4447,468,2022-08-30 14:23:17+08,2,2022-02-16 10:30:53+08
14310,2022-08-21 14:44:32+08,95,177,2022-08-22 16:02:32+08,1,2022-02-16 10:30:53+08
14311,2022-08-21 14:45:47+08,1761,69,2022-08-27 09:23:47+08,2,2022-02-16 10:30:53+08
14312,2022-08-21 14:48:34+08,1090,238,2022-08-23 11:45:34+08,1,2022-02-16 10:30:53+08
14313,2022-08-21 14:49:53+08,3384,468,2022-08-30 12:52:53+08,2,2022-02-16 10:30:53+08
14314,2022-08-21 14:50:14+08,4115,178,2022-08-24 17:47:14+08,2,2022-02-16 10:30:53+08
14315,2022-08-21 14:56:39+08,1164,459,2022-08-27 11:52:39+08,1,2022-02-16 10:30:53+08
14316,2022-08-21 14:59:47+08,386,64,2022-08-23 09:20:47+08,2,2022-02-16 10:30:53+08
14317,2022-08-21 15:00:40+08,2090,471,2022-08-27 13:52:40+08,1,2022-02-16 10:30:53+08
14318,2022-02-14 23:16:03+08,1042,508,,2,2022-02-16 10:30:53+08
14319,2022-08-21 15:00:55+08,4480,410,2022-08-26 12:04:55+08,1,2022-02-16 10:30:53+08
14320,2022-08-21 15:04:40+08,3121,199,2022-08-22 09:09:40+08,1,2022-02-16 10:30:53+08
14321,2022-08-21 15:05:12+08,967,236,2022-08-23 09:17:12+08,1,2022-02-16 10:30:53+08
14322,2022-08-21 15:06:30+08,2818,221,2022-08-29 17:12:30+08,2,2022-02-16 10:30:53+08
14323,2022-08-21 15:08:43+08,1257,97,2022-08-25 17:44:43+08,1,2022-02-16 10:30:53+08
14324,2022-08-21 15:10:56+08,1361,155,2022-08-30 19:09:56+08,1,2022-02-16 10:30:53+08
14325,2022-08-21 15:15:38+08,4432,313,2022-08-23 15:08:38+08,2,2022-02-16 10:30:53+08
14326,2022-08-21 15:15:41+08,1052,17,2022-08-27 12:22:41+08,1,2022-02-16 10:30:53+08
14327,2022-08-21 15:18:18+08,553,457,2022-08-30 09:21:18+08,2,2022-02-16 10:30:53+08
14328,2022-08-21 15:18:20+08,3194,489,2022-08-25 10:05:20+08,2,2022-02-16 10:30:53+08
14329,2022-08-21 15:22:56+08,3544,6,2022-08-28 09:22:56+08,2,2022-02-16 10:30:53+08
14330,2022-08-21 15:29:20+08,763,84,2022-08-30 10:59:20+08,2,2022-02-16 10:30:53+08
14331,2022-08-21 15:29:38+08,3128,372,2022-08-29 20:18:38+08,2,2022-02-16 10:30:53+08
14332,2022-08-21 15:30:43+08,1388,496,2022-08-29 17:51:43+08,1,2022-02-16 10:30:53+08
14333,2022-08-21 15:31:03+08,2976,93,2022-08-28 10:39:03+08,2,2022-02-16 10:30:53+08
14334,2022-08-21 15:32:32+08,1448,595,2022-08-25 09:53:32+08,2,2022-02-16 10:30:53+08
14335,2022-08-21 15:33:07+08,2610,263,2022-08-26 21:16:07+08,1,2022-02-16 10:30:53+08
14336,2022-08-21 15:33:42+08,3166,362,2022-08-23 10:27:42+08,1,2022-02-16 10:30:53+08
14337,2022-08-21 15:34:26+08,3529,506,2022-08-24 18:31:26+08,1,2022-02-16 10:30:53+08
14338,2022-08-21 15:36:03+08,1789,205,2022-08-24 19:31:03+08,2,2022-02-16 10:30:53+08
14339,2022-08-21 15:37:15+08,1744,30,2022-08-26 10:37:15+08,2,2022-02-16 10:30:53+08
14340,2022-08-21 15:38:21+08,2181,230,2022-08-25 16:25:21+08,1,2022-02-16 10:30:53+08
14341,2022-08-21 15:38:24+08,4498,560,2022-08-26 19:36:24+08,1,2022-02-16 10:30:53+08
14342,2022-08-21 15:39:26+08,2749,559,2022-08-23 18:40:26+08,2,2022-02-16 10:30:53+08
14343,2022-08-21 15:40:21+08,3769,238,2022-08-29 10:06:21+08,1,2022-02-16 10:30:53+08
14344,2022-08-21 15:40:56+08,1562,341,2022-08-27 19:40:56+08,1,2022-02-16 10:30:53+08
14345,2022-08-21 15:41:15+08,1726,598,2022-08-24 18:59:15+08,1,2022-02-16 10:30:53+08
14346,2022-08-21 15:42:26+08,109,17,2022-08-23 16:18:26+08,2,2022-02-16 10:30:53+08
14347,2022-08-21 15:42:31+08,3862,214,2022-08-25 14:11:31+08,2,2022-02-16 10:30:53+08
14348,2022-08-21 15:54:26+08,885,496,2022-08-24 09:55:26+08,2,2022-02-16 10:30:53+08
14349,2022-08-21 15:54:53+08,96,119,2022-08-30 21:27:53+08,1,2022-02-16 10:30:53+08
14350,2022-08-21 15:58:38+08,3174,222,2022-08-30 10:29:38+08,2,2022-02-16 10:30:53+08
14351,2022-08-21 16:04:20+08,2037,66,2022-08-25 12:27:20+08,1,2022-02-16 10:30:53+08
14352,2022-08-21 16:06:29+08,1224,527,2022-08-28 20:36:29+08,1,2022-02-16 10:30:53+08
14353,2022-08-21 16:07:50+08,1612,129,2022-08-22 17:31:50+08,2,2022-02-16 10:30:53+08
14354,2022-08-21 16:08:14+08,1137,382,2022-08-30 12:27:14+08,1,2022-02-16 10:30:53+08
14355,2022-08-21 16:08:29+08,649,271,2022-08-27 17:08:29+08,2,2022-02-16 10:30:53+08
14356,2022-08-21 16:08:51+08,3169,65,2022-08-24 11:36:51+08,2,2022-02-16 10:30:53+08
14357,2022-08-21 16:13:09+08,2906,233,2022-08-22 12:41:09+08,2,2022-02-16 10:30:53+08
14358,2022-08-21 16:14:28+08,861,112,2022-08-24 12:05:28+08,1,2022-02-16 10:30:53+08
14359,2022-08-21 16:16:19+08,1841,401,2022-08-22 16:28:19+08,1,2022-02-16 10:30:53+08
14360,2022-08-21 16:16:40+08,2677,246,2022-08-29 18:43:40+08,2,2022-02-16 10:30:53+08
14361,2022-02-14 23:16:03+08,1231,191,,2,2022-02-16 10:30:53+08
14362,2022-08-21 16:19:49+08,1992,312,2022-08-26 18:06:49+08,1,2022-02-16 10:30:53+08
14363,2022-08-21 16:20:03+08,2579,560,2022-08-23 21:26:03+08,1,2022-02-16 10:30:53+08
14364,2022-08-21 16:25:11+08,3513,236,2022-08-29 16:04:11+08,1,2022-02-16 10:30:53+08
14365,2022-08-21 16:25:13+08,618,457,2022-08-27 18:48:13+08,1,2022-02-16 10:30:53+08
14366,2022-08-21 16:31:39+08,4011,524,2022-08-26 18:55:39+08,2,2022-02-16 10:30:53+08
14367,2022-08-21 16:31:44+08,870,244,2022-08-26 10:54:44+08,2,2022-02-16 10:30:53+08
14368,2022-08-21 16:31:47+08,2063,351,2022-08-30 11:17:47+08,1,2022-02-16 10:30:53+08
14369,2022-08-21 16:33:44+08,1636,392,2022-08-25 15:56:44+08,1,2022-02-16 10:30:53+08
14370,2022-08-21 16:35:14+08,3520,161,2022-08-27 12:21:14+08,2,2022-02-16 10:30:53+08
14371,2022-08-21 16:37:16+08,2197,221,2022-08-27 20:50:16+08,2,2022-02-16 10:30:53+08
14372,2022-08-21 16:39:50+08,1953,520,2022-08-28 20:36:50+08,1,2022-02-16 10:30:53+08
14373,2022-08-21 16:44:53+08,4433,268,2022-08-25 22:37:53+08,1,2022-02-16 10:30:53+08
14374,2022-02-14 23:16:03+08,236,213,,2,2022-02-16 10:30:53+08
14375,2022-08-21 16:46:35+08,2507,550,2022-08-26 17:24:35+08,2,2022-02-16 10:30:53+08
14376,2022-08-21 16:48:56+08,1936,582,2022-08-22 19:15:56+08,2,2022-02-16 10:30:53+08
14377,2022-08-21 16:49:28+08,1325,6,2022-08-29 20:34:28+08,1,2022-02-16 10:30:53+08
14378,2022-08-21 16:50:02+08,810,515,2022-08-30 16:07:02+08,1,2022-02-16 10:30:53+08
14379,2022-08-21 16:53:03+08,3062,136,2022-08-24 21:32:03+08,1,2022-02-16 10:30:53+08
14380,2022-08-21 16:53:52+08,1523,198,2022-08-25 12:03:52+08,2,2022-02-16 10:30:53+08
14381,2022-08-21 16:55:47+08,811,391,2022-08-25 15:23:47+08,1,2022-02-16 10:30:53+08
14382,2022-08-21 17:01:03+08,4119,119,2022-08-22 20:21:03+08,2,2022-02-16 10:30:53+08
14383,2022-08-21 17:02:05+08,1941,482,2022-08-24 19:21:05+08,2,2022-02-16 10:30:53+08
14384,2022-08-21 17:02:37+08,2429,371,2022-08-26 15:20:37+08,1,2022-02-16 10:30:53+08
14385,2022-08-21 17:02:55+08,4356,317,2022-08-25 14:19:55+08,2,2022-02-16 10:30:53+08
14386,2022-08-21 17:06:34+08,3402,514,2022-08-25 21:19:34+08,1,2022-02-16 10:30:53+08
14387,2022-08-21 17:10:01+08,1286,295,2022-08-28 21:16:01+08,2,2022-02-16 10:30:53+08
14388,2022-08-21 17:15:13+08,1078,274,2022-08-30 20:41:13+08,2,2022-02-16 10:30:53+08
14389,2022-08-21 17:15:20+08,2718,145,2022-08-27 12:39:20+08,1,2022-02-16 10:30:53+08
14390,2022-08-21 17:15:38+08,3951,366,2022-08-28 12:50:38+08,2,2022-02-16 10:30:53+08
14391,2022-08-21 17:16:27+08,3117,205,2022-08-23 14:00:27+08,2,2022-02-16 10:30:53+08
14392,2022-08-21 17:19:25+08,847,586,2022-08-28 22:57:25+08,2,2022-02-16 10:30:53+08
14393,2022-08-21 17:22:51+08,3937,368,2022-08-29 15:28:51+08,1,2022-02-16 10:30:53+08
14394,2022-08-21 17:23:10+08,4555,118,2022-08-28 16:33:10+08,1,2022-02-16 10:30:53+08
14395,2022-08-21 17:24:00+08,632,506,2022-08-28 19:23:00+08,2,2022-02-16 10:30:53+08
14396,2022-08-21 17:24:54+08,3855,353,2022-08-22 11:49:54+08,2,2022-02-16 10:30:53+08
14397,2022-08-21 17:25:56+08,3883,47,2022-08-24 14:48:56+08,1,2022-02-16 10:30:53+08
14398,2022-08-21 17:27:21+08,357,505,2022-08-23 17:46:21+08,2,2022-02-16 10:30:53+08
14399,2022-08-21 17:33:23+08,3582,188,2022-08-27 15:00:23+08,1,2022-02-16 10:30:53+08
14400,2022-08-21 17:33:45+08,3891,569,2022-08-26 19:05:45+08,1,2022-02-16 10:30:53+08
14401,2022-08-21 17:36:20+08,3468,407,2022-08-30 13:45:20+08,1,2022-02-16 10:30:53+08
14402,2022-08-21 17:38:17+08,749,467,2022-08-27 15:36:17+08,2,2022-02-16 10:30:53+08
14403,2022-08-21 17:40:34+08,3581,297,2022-08-29 18:29:34+08,1,2022-02-16 10:30:53+08
14404,2022-08-21 17:43:04+08,3660,192,2022-08-30 17:00:04+08,1,2022-02-16 10:30:53+08
14405,2022-08-21 17:45:01+08,2777,470,2022-08-30 11:48:01+08,2,2022-02-16 10:30:53+08
14406,2022-08-21 17:46:35+08,2741,181,2022-08-28 22:55:35+08,1,2022-02-16 10:30:53+08
14407,2022-08-21 17:46:51+08,2403,500,2022-08-25 16:28:51+08,2,2022-02-16 10:30:53+08
14408,2022-08-21 17:47:24+08,222,593,2022-08-27 15:18:24+08,1,2022-02-16 10:30:53+08
14409,2022-08-21 17:53:35+08,1161,314,2022-08-25 17:40:35+08,2,2022-02-16 10:30:53+08
14410,2022-08-21 17:54:49+08,839,196,2022-08-26 15:28:49+08,2,2022-02-16 10:30:53+08
14411,2022-08-21 17:54:57+08,2125,502,2022-08-22 20:17:57+08,2,2022-02-16 10:30:53+08
14412,2022-08-21 18:02:09+08,212,121,2022-08-29 13:44:09+08,1,2022-02-16 10:30:53+08
14413,2022-08-21 18:06:33+08,50,367,2022-08-29 23:10:33+08,1,2022-02-16 10:30:53+08
14414,2022-08-21 18:08:17+08,1757,515,2022-08-23 15:37:17+08,2,2022-02-16 10:30:53+08
14415,2022-02-14 23:16:03+08,2670,561,,2,2022-02-16 10:30:53+08
14416,2022-08-21 18:11:46+08,3002,384,2022-08-25 19:33:46+08,1,2022-02-16 10:30:53+08
14417,2022-08-21 18:13:35+08,1768,596,2022-08-25 18:27:35+08,1,2022-02-16 10:30:53+08
14418,2022-08-21 18:14:26+08,89,442,2022-08-28 15:34:26+08,2,2022-02-16 10:30:53+08
14419,2022-08-21 18:15:46+08,3146,221,2022-08-30 23:37:46+08,1,2022-02-16 10:30:53+08
14420,2022-08-21 18:16:15+08,2495,551,2022-08-24 13:06:15+08,2,2022-02-16 10:30:53+08
14421,2022-08-21 18:20:21+08,4402,406,2022-08-24 13:26:21+08,1,2022-02-16 10:30:53+08
14422,2022-08-21 18:21:46+08,1382,361,2022-08-25 20:15:46+08,1,2022-02-16 10:30:53+08
14423,2022-08-21 18:23:59+08,2873,521,2022-08-26 18:52:59+08,2,2022-02-16 10:30:53+08
14424,2022-08-21 18:24:11+08,2535,489,2022-08-29 20:13:11+08,2,2022-02-16 10:30:53+08
14425,2022-02-14 23:16:03+08,2752,560,,2,2022-02-16 10:30:53+08
14426,2022-02-14 23:16:03+08,2902,315,,1,2022-02-16 10:30:53+08
14427,2022-08-21 18:26:06+08,2353,163,2022-08-27 17:39:06+08,1,2022-02-16 10:30:53+08
14428,2022-08-21 18:27:07+08,1614,458,2022-08-29 16:50:07+08,1,2022-02-16 10:30:53+08
14429,2022-08-21 18:29:43+08,2513,66,2022-08-24 19:05:43+08,1,2022-02-16 10:30:53+08
14430,2022-08-21 18:31:11+08,2623,5,2022-08-26 13:29:11+08,1,2022-02-16 10:30:53+08
14431,2022-08-21 18:31:15+08,1572,106,2022-08-26 18:22:15+08,2,2022-02-16 10:30:53+08
14432,2022-08-21 18:36:15+08,2294,138,2022-08-24 15:02:15+08,2,2022-02-16 10:30:53+08
14433,2022-08-21 18:36:34+08,732,401,2022-08-26 15:51:34+08,1,2022-02-16 10:30:53+08
14434,2022-08-21 18:40:46+08,2085,549,2022-08-24 12:50:46+08,1,2022-02-16 10:30:53+08
14435,2022-08-21 18:44:37+08,2919,169,2022-08-24 15:04:37+08,1,2022-02-16 10:30:53+08
14436,2022-08-21 18:48:27+08,3473,560,2022-08-25 22:49:27+08,2,2022-02-16 10:30:53+08
14437,2022-08-21 18:48:32+08,1504,136,2022-08-25 18:06:32+08,2,2022-02-16 10:30:53+08
14438,2022-08-21 18:51:10+08,1621,392,2022-08-29 00:10:10+08,1,2022-02-16 10:30:53+08
14439,2022-08-21 18:52:41+08,3903,564,2022-08-30 17:36:41+08,1,2022-02-16 10:30:53+08
14440,2022-08-21 18:59:04+08,3495,194,2022-08-23 17:10:04+08,1,2022-02-16 10:30:53+08
14441,2022-08-21 18:59:38+08,1210,260,2022-08-26 18:17:38+08,2,2022-02-16 10:30:53+08
14442,2022-08-21 19:00:21+08,122,205,2022-08-24 00:00:21+08,2,2022-02-16 10:30:53+08
14443,2022-08-21 19:06:32+08,376,447,2022-08-29 20:44:32+08,2,2022-02-16 10:30:53+08
14444,2022-08-21 19:07:25+08,2211,225,2022-08-28 15:36:25+08,2,2022-02-16 10:30:53+08
14445,2022-08-21 19:07:42+08,3186,256,2022-08-23 00:51:42+08,2,2022-02-16 10:30:53+08
14446,2022-08-21 19:10:41+08,4367,21,2022-08-26 21:42:41+08,1,2022-02-16 10:30:53+08
14447,2022-08-21 19:12:05+08,1889,584,2022-08-27 21:47:05+08,2,2022-02-16 10:30:53+08
14448,2022-08-21 19:13:10+08,1937,263,2022-08-30 15:46:10+08,1,2022-02-16 10:30:53+08
14449,2022-08-21 19:13:18+08,653,529,2022-08-27 22:41:18+08,2,2022-02-16 10:30:53+08
14450,2022-08-21 19:21:25+08,1194,48,2022-08-26 21:35:25+08,2,2022-02-16 10:30:53+08
14451,2022-08-21 19:21:44+08,3967,467,2022-08-22 22:07:44+08,2,2022-02-16 10:30:53+08
14452,2022-08-21 19:23:20+08,4231,325,2022-08-27 13:26:20+08,1,2022-02-16 10:30:53+08
14453,2022-08-21 19:33:34+08,3312,237,2022-08-27 18:10:34+08,1,2022-02-16 10:30:53+08
14454,2022-08-21 19:35:49+08,2475,150,2022-08-22 23:28:49+08,2,2022-02-16 10:30:53+08
14455,2022-08-21 19:36:11+08,3442,68,2022-08-27 15:12:11+08,2,2022-02-16 10:30:53+08
14456,2022-08-21 19:38:09+08,2520,125,2022-08-26 15:29:09+08,1,2022-02-16 10:30:53+08
14457,2022-08-21 19:47:38+08,4288,340,2022-08-25 20:07:38+08,1,2022-02-16 10:30:53+08
14458,2022-08-21 19:47:53+08,1769,256,2022-08-31 00:09:53+08,2,2022-02-16 10:30:53+08
14459,2022-08-21 19:48:08+08,1532,98,2022-08-27 17:50:08+08,2,2022-02-16 10:30:53+08
14460,2022-08-21 19:48:48+08,4137,120,2022-08-30 23:34:48+08,2,2022-02-16 10:30:53+08
14461,2022-08-21 19:50:33+08,371,42,2022-08-30 20:35:33+08,1,2022-02-16 10:30:53+08
14462,2022-08-21 19:50:57+08,2201,96,2022-08-27 17:42:57+08,2,2022-02-16 10:30:53+08
14463,2022-08-21 19:51:49+08,1403,365,2022-08-29 19:17:49+08,1,2022-02-16 10:30:53+08
14464,2022-08-21 19:52:54+08,2310,121,2022-08-25 23:42:54+08,1,2022-02-16 10:30:53+08
14465,2022-08-21 19:54:22+08,4206,262,2022-08-28 17:46:22+08,2,2022-02-16 10:30:53+08
14466,2022-08-21 20:03:13+08,923,442,2022-08-22 22:19:13+08,2,2022-02-16 10:30:53+08
14467,2022-08-21 20:03:33+08,1498,522,2022-08-28 22:28:33+08,1,2022-02-16 10:30:53+08
14468,2022-08-21 20:07:10+08,4168,224,2022-08-31 02:05:10+08,2,2022-02-16 10:30:53+08
14469,2022-08-21 20:07:24+08,1957,554,2022-08-24 17:37:24+08,1,2022-02-16 10:30:53+08
14470,2022-08-21 20:09:41+08,3899,379,2022-08-23 17:20:41+08,2,2022-02-16 10:30:53+08
